latitude;longitude;data;hora;Sinistro;Chuva;tipo_via_num;tp_veiculo_bicicleta;tp_veiculo_caminhao;tp_veiculo_motocicleta;tp_veiculo_nao_disponivel;tp_veiculo_onibus;tp_veiculo_outros;tp_veiculo_automovel
-22,31630289;-49,01396477;23/02/2023;6;0;0;0;0;0;0;0;0;0;0
-22,16533374;-49,11627367;30/03/2024;2;0;0;0;0;0;0;0;0;0;0
-22,3392336;-49,0621099;07/11/2023;12;1;0;0;0;0;0;0;0;0;0
-22,29183737;-49,07547709;24/11/2024;3;0;1;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;07/02/2023;19;1;0;0;0;0;0;0;0;0;0
-22,32845616;-49,04993748;16/10/2022;20;0;1;0;0;0;0;0;0;0;0
-22,31568115;-49,141877;14/10/2022;7;1;0;1;0;1;1;0;0;1;0
-22,3327342;-49,03133122;20/02/2022;19;0;0;0;0;0;0;0;0;0;0
-22,34235607;-49,06724422;10/10/2022;12;1;0;0;0;0;0;0;0;0;0
-22,32772743;-49,10928964;04/06/2023;18;1;0;0;0;0;0;1;0;0;0
-22,32291897;-49,07816823;27/04/2024;19;0;0;0;0;0;0;0;0;0;0
-22,22871139;-49,21028159;25/01/2022;2;0;1;0;0;0;0;0;0;0;0
-22,3357017;-49,03063;21/07/2023;1;0;0;0;0;0;0;0;0;0;0
-22,31536;-49,029648;10/10/2023;14;1;0;0;0;0;0;0;0;0;0
-22,32925344;-49,0660126;15/02/2023;18;0;0;0;0;0;0;0;0;0;0
-22,23687295;-49,05280039;22/01/2022;1;0;0;0;0;0;0;0;0;0;0
-22,32036294;-49,06829938;19/05/2022;7;1;0;0;0;0;1;0;0;0;1
-22,3136981;-49,07260478;25/01/2023;18;0;0;0;0;0;0;0;0;0;0
-22,32008989;-49,06851771;12/07/2022;16;1;0;0;0;0;1;0;0;0;1
-22,32192265;-49,11444846;19/02/2023;13;0;0;0;0;0;0;0;0;0;0
-22,3979982;-49,01695201;09/06/2023;11;0;0;1;0;0;0;0;0;0;0
-22,32290495;-49,07813031;22/04/2022;14;0;0;0;0;0;0;0;0;0;0
-22,21772859;-49,21916021;30/03/2024;8;0;0;0;0;0;0;0;0;0;0
-22,32810684;-49,07365069;11/10/2024;6;0;1;0;0;0;0;0;0;0;0
-22,2346023;-49,24183008;18/07/2022;6;0;0;0;0;0;0;0;0;0;0
-22,34651724;-49,05498811;21/12/2024;23;0;1;0;0;0;0;0;0;0;0
-22,27491395;-49,07468871;03/06/2024;21;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;08/04/2022;0;0;0;0;0;0;0;0;0;0;0
-22,32483112;-49,09876405;03/08/2023;19;1;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;17/05/2022;9;1;0;0;0;0;1;0;0;0;0
-22,31517166;-49,11670377;10/09/2024;0;0;0;0;0;0;0;0;0;0;0
-22,31335145;-48,97994156;02/01/2022;8;0;0;0;0;0;0;0;0;0;0
-22,25533437;-49,11421942;04/08/2022;2;0;0;1;0;0;0;0;0;0;0
-22,37167016;-49,06152349;02/06/2023;3;0;0;0;0;0;0;0;0;0;0
-22,31575658;-49,07653791;25/12/2022;0;0;1;0;0;0;0;0;0;0;0
-22,38480522;-49,0704062;19/09/2024;19;0;0;1;0;0;0;0;0;0;0
-22,32757856;-49,03272929;21/11/2022;6;0;0;0;0;0;0;0;0;0;0
-22,30576792;-49,05065397;24/10/2023;13;1;0;0;0;0;0;0;0;0;0
-22,33624448;-49,06838677;20/11/2024;0;0;0;0;0;0;0;0;0;0;0
-22,29819458;-49,26329609;17/09/2024;1;0;0;0;0;0;0;0;0;0;0
-22,30554696;-49,05160411;25/09/2023;17;0;0;0;0;0;0;0;0;0;0
-22,2995763;-49,0709927;23/04/2024;11;1;0;0;0;0;1;0;0;0;1
-22,32024352;-49,06839941;08/02/2024;18;1;0;0;0;0;0;0;0;0;1
-22,3200139;-49,0603601;28/12/2024;18;1;0;0;0;0;1;0;0;0;1
-22,21089691;-49,1888901;17/07/2022;0;0;0;0;0;0;0;0;0;0;0
-22,3234381;-49,05817555;06/04/2023;3;0;0;0;0;0;0;0;0;0;0
-22,31491123;-49,05642128;12/10/2022;19;0;0;0;0;0;0;0;0;0;0
-22,32991378;-49,01703019;15/04/2022;21;0;0;0;0;0;0;0;0;0;0
-22,24216674;-49,25678474;31/01/2022;23;0;0;0;0;0;0;0;0;0;0
-22,2912539;-49,0992527;19/12/2022;21;0;0;0;0;0;0;0;0;0;0
-22,27489875;-49,06639772;13/08/2022;20;1;0;0;0;0;0;0;0;0;0
-22,30577743;-49,05069225;14/07/2022;1;0;0;0;0;0;0;0;0;0;0
-22,25139018;-49,20141786;11/02/2024;4;0;1;0;0;0;0;0;0;0;0
-22,31808081;-49,07449131;16/07/2023;4;0;0;0;0;0;0;0;0;0;0
-22,17690732;-49,2162882;04/12/2024;14;0;0;0;0;0;0;0;0;0;0
-22,31963495;-49,02957962;01/01/2023;14;0;1;0;0;0;0;0;0;0;0
-22,3293576;-49,10069038;02/06/2022;7;0;0;0;0;0;0;0;0;0;0
-22,19202469;-49,13900408;20/08/2024;1;0;0;0;0;0;0;0;0;0;0
-22,23419005;-49,22501593;18/03/2024;15;0;0;0;0;0;0;0;0;0;0
-22,3035973;-49,1015931;27/02/2025;5;0;0;0;0;0;0;0;0;0;0
-22,29848907;-49,07179123;24/08/2023;18;1;0;0;1;0;0;0;0;0;1
-22,37877012;-49,09579928;10/01/2023;20;0;0;0;0;0;0;0;0;0;0
-22,32431331;-49,04595275;10/02/2024;11;1;0;0;0;0;0;0;0;0;0
-22,36205249;-49,08963387;11/11/2022;20;0;0;0;0;0;0;0;0;0;0
-22,32798263;-49,07696598;24/04/2022;9;0;0;0;0;0;0;0;0;0;0
-22,3438264;-49,07776529;19/03/2024;2;0;0;0;0;0;0;0;0;0;0
-22,32278639;-49,06617338;05/02/2024;2;0;0;0;0;0;0;0;0;0;0
-22,30822194;-49,01175352;25/01/2025;13;0;0;0;0;0;0;0;0;0;0
-22,37669665;-49,05965147;22/12/2024;15;0;0;1;0;0;0;0;0;0;0
-22,31376771;-49,0725626;20/04/2023;2;0;0;0;0;0;0;0;0;0;0
-22,33180868;-49,07793576;11/10/2024;21;1;0;0;0;0;0;0;0;0;0
-223467;-490976;05/04/2023;9;0;1;0;0;0;0;0;0;0;0
-22,30882819;-49,07888958;26/01/2024;4;0;0;0;0;0;0;0;0;0;0
-22,33544538;-49,06838108;08/09/2023;9;1;0;0;0;0;1;2;1;0;0
-22,32014001;-49,05550638;17/04/2023;8;0;0;0;0;0;0;0;0;0;0
-22,3307911;-49,0782269;11/10/2023;9;1;0;0;0;0;1;0;0;0;0
-22,33303362;-49,03490447;02/02/2025;17;0;0;0;0;0;0;0;0;0;0
-22,34976905;-49,10562379;29/04/2022;17;0;0;0;0;0;0;0;0;0;0
-22,33212816;-49,08621441;29/04/2022;9;0;0;0;0;0;0;0;0;0;0
-22,35034135;-49,04486816;22/05/2024;18;1;0;1;0;0;0;0;0;0;2
-22,29976838;-49,02908941;16/09/2023;22;0;0;0;0;0;0;0;0;0;0
-22,33268631;-49,02630409;11/11/2023;3;0;0;0;0;0;0;0;0;0;0
-22,3443374;-49,0575042;26/11/2023;13;1;0;0;0;0;0;0;0;0;0
-22,32583376;-49,07206148;28/09/2023;19;1;0;0;0;0;0;0;0;0;0
-22,39194955;-49,06683331;16/06/2022;14;0;0;0;0;0;0;0;0;0;0
-22,33130822;-49,02291555;16/02/2022;18;1;0;0;0;0;0;1;0;0;0
-22,29989114;-49,04877197;25/05/2022;7;0;0;0;0;0;0;0;0;0;0
-22,30846477;-49,10566798;18/12/2024;21;1;0;0;0;0;1;0;0;0;0
-22,33068913;-49,10609836;09/10/2022;0;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;19/11/2022;11;1;0;0;0;0;1;1;0;0;1
-22,15780588;-49,11922439;17/08/2023;21;0;0;0;0;0;0;0;0;0;0
-22,36197035;-49,04099906;23/07/2024;19;0;0;1;0;0;0;0;0;0;0
-22,34080829;-49,05707852;19/10/2022;18;1;0;0;0;0;0;0;0;0;2
-223022;-490712;17/10/2024;22;0;0;0;0;0;0;0;0;0;0
-22,29801;-49,061646;05/06/2023;3;1;0;0;0;0;1;0;0;0;0
-22,29946629;-49,0283128;16/01/2025;23;0;0;0;0;0;0;0;0;0;0
-22,34290918;-48,95768041;12/10/2022;20;0;0;0;0;0;0;0;0;0;0
-22,32075661;-49,13149176;21/03/2023;5;0;1;0;0;0;0;0;0;0;0
-22,35601109;-49,0986988;15/03/2024;23;0;0;0;0;0;0;0;0;0;0
-22,32225484;-49,07648745;20/08/2022;12;0;0;0;0;0;0;0;0;0;0
-22,3471728;-49,0457219;22/05/2023;17;1;0;1;0;0;1;0;0;0;3
-22,32725674;-49,08544498;13/02/2025;6;0;0;0;0;0;0;0;0;0;0
-22,32408511;-49,06743687;29/12/2023;10;1;0;0;0;0;1;0;0;0;1
-22,32734223;-49,08419314;24/10/2023;23;0;0;0;0;0;0;0;0;0;0
-22,28181396;-49,08674314;26/06/2024;16;0;0;1;0;0;0;0;0;0;0
-22,33064493;-49,07619882;15/09/2023;18;1;0;0;0;0;0;0;0;0;0
-22,33372255;-49,11819889;04/10/2023;11;0;1;0;0;0;0;0;0;0;0
-22,30660715;-49,05933067;29/12/2024;18;1;1;1;0;1;0;0;0;0;1
-22,32412046;-49,02225073;07/07/2023;20;0;0;0;0;0;0;0;0;0;0
-22,3383491;-49,0760051;05/12/2023;19;1;0;0;0;0;0;0;0;0;0
-22,2969119;-49,0845184;27/10/2023;23;0;0;0;0;0;0;0;0;0;0
-22,30067281;-49,09697777;02/08/2023;19;0;0;0;0;0;0;0;0;0;0
-22,33798754;-49,06539466;05/03/2022;10;1;0;0;0;0;0;0;0;0;1
-22,34391389;-49,05897903;18/01/2025;12;0;0;0;0;0;0;0;0;0;0
-22,34077075;-49,08576652;03/11/2022;7;0;0;0;0;0;0;0;0;0;0
-22,32287438;-49,01729693;28/05/2023;2;0;0;0;0;0;0;0;0;0;0
-22,32883965;-49,02268156;31/01/2022;21;1;0;0;0;0;0;0;0;0;0
-22,3285755;-49,0671749;04/10/2023;19;0;0;0;0;0;0;0;0;0;0
-22,30557808;-49,0484731;17/06/2022;2;0;0;0;0;0;0;0;0;0;0
-22,28914926;-49,03276256;11/02/2022;17;1;1;0;0;0;0;0;0;0;0
-22,3062193;-49,06745416;02/07/2023;7;0;0;0;0;0;0;0;0;0;0
-22,3202883;-49,0683619;21/09/2024;0;0;0;0;0;0;0;0;0;0;0
-22,23333129;-49,14751577;23/06/2022;2;0;0;0;0;0;0;0;0;0;0
-22,32661356;-49,02505649;01/01/2022;17;0;0;0;0;0;0;0;0;0;0
-22,31798903;-49,07451294;15/12/2022;13;1;0;0;0;0;0;0;0;0;0
-22,2865726;-49,09851058;29/11/2024;15;0;0;0;0;0;0;0;0;0;0
-22,31609861;-49,02551651;27/09/2022;17;1;1;0;0;0;0;0;0;0;0
-22,32031816;-49,06833689;02/11/2022;20;0;0;0;0;0;0;0;0;0;0
-22,32395053;-49,09003137;04/01/2024;7;1;0;0;0;0;0;1;0;0;2
-22,30795098;-49,07694276;17/10/2024;22;0;0;0;0;0;0;0;0;0;0
-22,308693;-49,11053123;13/02/2025;19;1;0;0;0;0;0;0;0;0;0
-22,33258787;-49,03424925;22/04/2024;18;1;0;0;0;0;0;0;0;0;1
-22,33709357;-49,02893779;14/08/2024;17;1;0;0;0;0;0;0;0;0;1
-22,32684018;-49,08049587;12/09/2022;16;0;1;0;0;0;0;0;0;0;0
-22,31330004;-49,03256876;17/11/2023;21;0;0;0;0;0;0;0;0;0;0
-22,31544078;-49,13716185;18/01/2023;8;1;0;0;0;0;1;0;0;0;1
-22,2972463;-49,0711416;01/01/2022;23;0;0;0;0;0;0;0;0;0;0
-22,27538169;-49,18707009;18/12/2024;21;0;0;0;0;0;0;0;0;0;0
-22,2910954;-49,1001991;12/11/2022;9;1;0;1;0;0;0;0;1;0;1
-22,30125124;-49,04958187;11/02/2022;23;0;0;0;0;0;0;0;0;0;0
-22,29900189;-49,04756039;14/04/2023;15;0;0;0;0;0;0;0;0;0;0
-22,277697;-49,065155;17/11/2023;15;1;0;0;0;0;0;0;0;0;0
-22,29414116;-49,07233743;05/11/2023;9;0;0;1;0;0;0;0;0;0;0
-22,32616845;-49,04778802;18/04/2024;15;0;0;0;0;0;0;0;0;0;0
-22,25548411;-49,11364101;25/03/2022;22;1;0;1;0;0;0;0;0;0;0
-22,3166792;-49,06601784;20/01/2023;22;0;1;0;0;0;0;0;0;0;0
-22,35435021;-49,09731972;09/07/2022;7;0;0;0;0;0;0;0;0;0;0
-22,3059671;-49,11368806;25/12/2023;8;1;0;0;0;0;1;0;0;0;1
-22,23005102;-49,22831332;15/02/2023;9;0;0;0;0;0;0;0;0;0;0
-22,32612507;-49,05741808;27/03/2022;5;0;0;0;0;0;0;0;0;0;0
-22,30952953;-49,08647517;14/07/2024;22;1;0;0;0;0;0;0;0;0;0
-22,27597213;-49,08413513;06/06/2024;3;0;0;0;0;0;0;0;0;0;0
-22,32602422;-49,16660663;21/01/2025;13;0;0;0;0;0;0;0;0;0;0
-22,29717629;-49,03827214;22/06/2022;5;0;0;0;0;0;0;0;0;0;0
-22,33505588;-49,07063178;23/03/2024;15;0;0;0;0;0;0;0;0;0;0
-22,317735;-49,0317888;28/10/2023;20;1;1;0;0;0;0;0;0;0;1
-22,32035215;-49,02895487;01/10/2024;5;0;0;0;0;0;0;0;0;0;0
-22,33955181;-49,04815122;07/02/2024;18;0;0;0;0;0;0;0;0;0;0
-22,3304033;-49,06258388;25/10/2024;13;0;0;0;0;0;0;0;0;0;0
-22,30260949;-49,11756178;24/12/2022;21;1;1;1;0;0;1;0;0;0;0
-22,33473264;-49,0815102;07/04/2024;15;1;0;0;0;0;0;0;1;0;1
-22,3207248;-49,02899728;29/12/2022;19;0;0;0;0;0;0;0;0;0;0
-22,34464294;-49,02586557;28/02/2022;8;0;0;0;0;0;0;0;0;0;0
-22,23594706;-49,22278649;23/02/2023;10;0;0;0;0;0;0;0;0;0;0
-22,3074372;-49,0642507;06/04/2024;12;1;0;0;0;0;0;0;0;0;0
-22,35906191;-49,03196826;22/11/2023;20;0;0;0;0;0;0;0;0;0;0
-22,33011623;-49,06991773;29/04/2023;21;0;1;0;0;0;0;0;0;0;0
-22,32437788;-49,04080387;16/07/2024;20;1;0;0;0;0;0;0;0;0;0
-22,36321448;-49,05791948;23/12/2022;16;0;0;0;0;0;0;0;0;0;0
-22,36615441;-49,03840817;24/04/2022;19;1;0;1;0;0;0;0;0;0;0
-22,3258962;-49,07970414;30/08/2024;23;0;0;0;0;0;0;0;0;0;0
-22,27918725;-49,0398042;28/09/2024;1;0;0;0;0;0;0;0;0;0;0
-22,35444776;-49,09514613;09/06/2022;4;0;0;0;0;0;0;0;0;0;0
-22,32022258;-49,07724626;19/02/2023;10;0;0;0;0;0;0;0;0;0;0
-22,31325302;-49,01845843;28/11/2024;22;0;1;0;0;0;0;0;0;0;0
-22,33528471;-49,05541473;12/01/2023;11;1;0;0;0;0;0;0;0;0;4
-22,32427164;-49,07675908;29/08/2022;19;0;0;0;0;0;0;0;0;0;0
-22,32042759;-49,02191169;01/12/2023;21;0;0;0;0;0;0;0;0;0;0
-22,31410318;-49,06909154;22/02/2025;11;0;0;0;0;0;0;0;0;0;0
-22,30300127;-49,11078666;09/06/2024;11;0;0;0;0;0;0;0;0;0;0
-22,32740549;-49,08423808;30/07/2022;15;0;0;0;0;0;0;0;0;0;0
-22,20583207;-49,05403736;03/08/2024;12;0;0;0;0;0;0;0;0;0;0
-22,32109467;-49,10005677;15/02/2025;3;0;0;0;0;0;0;0;0;0;0
-22,38123424;-49,02833102;01/07/2023;16;0;0;1;0;0;0;0;0;0;0
-22,31559749;-49,09020566;03/08/2023;13;1;0;0;0;0;0;0;0;0;0
-22,34883297;-49,11143688;07/08/2022;23;0;1;0;0;0;0;0;0;0;0
-22,33928648;-49,05082669;28/11/2023;22;0;0;0;0;0;0;0;0;0;0
-22,30653968;-49,02882791;24/01/2024;23;0;0;0;0;0;0;0;0;0;0
-22,29863851;-49,10538683;27/10/2024;18;0;0;0;0;0;0;0;0;0;0
-22,37920143;-49,02912792;08/07/2024;8;0;0;0;0;0;0;0;0;0;0
-22,30952953;-49,08647517;13/11/2022;22;0;0;0;0;0;0;0;0;0;0
-22,33275186;-49,12138013;19/02/2022;19;0;1;0;0;0;0;0;0;0;0
-22,29130242;-49,06928261;08/09/2024;7;0;0;0;0;0;0;0;0;0;0
-22,33850916;-49,07237209;27/06/2022;10;0;0;0;0;0;0;0;0;0;0
-22,31292415;-49,03246009;14/03/2024;23;0;0;0;0;0;0;0;0;0;0
-22,3504703;-49,0448488;15/07/2022;13;0;0;1;0;0;0;0;0;0;0
-22,32499042;-49,07248226;15/02/2025;0;0;0;0;0;0;0;0;0;0;0
-22,2207131;-49,11974583;27/01/2022;22;0;0;0;0;0;0;0;0;0;0
-22,30737436;-49,10874955;09/02/2022;14;0;1;0;0;0;0;0;0;0;0
-22,3564;-49,0435376;11/10/2024;21;1;0;0;0;0;0;0;0;0;0
-22,34527403;-49,0963535;19/01/2024;15;1;0;0;0;0;0;0;0;0;0
-22,32518298;-48,94893036;12/09/2022;19;0;1;1;0;0;0;0;0;0;0
-22,36866907;-49,02602114;09/10/2024;6;0;0;0;0;0;0;0;0;0;0
-22,359209;-49,08955868;14/01/2025;3;0;0;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;15/11/2023;14;0;1;0;0;0;0;0;0;0;0
-22,2970216;-49,0711313;04/09/2024;11;0;0;0;0;0;0;0;0;0;0
-22,3465989;-49,11227611;08/02/2024;0;0;0;0;0;0;0;0;0;0;0
-22,34404522;-49,06376515;28/11/2023;20;1;1;0;0;0;0;0;0;1;2
-22,33120141;-49,11736144;18/10/2024;7;0;0;0;0;0;0;0;0;0;0
-22,31060028;-49,0914191;10/02/2024;10;0;1;0;0;0;0;0;0;0;0
-22,32676139;-49,08067736;03/05/2023;16;1;0;0;0;0;0;0;0;0;1
-22,36846553;-49,11535661;22/09/2023;11;0;1;0;0;0;0;0;0;0;0
-22,32746874;-49,08428302;01/12/2022;22;0;1;0;0;0;0;0;0;0;0
-22,29371611;-49,07283362;01/07/2023;21;1;0;1;0;1;0;0;0;0;0
-22,37428439;-49,04888508;19/06/2024;14;1;0;0;0;0;0;0;0;0;0
-22,3110719;-49,10081836;24/06/2024;9;0;0;0;0;0;0;0;0;0;0
-22,33077587;-49,08883493;15/07/2022;13;0;0;0;0;0;0;0;0;0;0
-22,32024053;-49,01660751;01/08/2022;2;0;0;0;0;0;0;0;0;0;0
-22,32015396;-49,06847443;29/09/2022;17;1;0;0;0;0;0;0;0;0;0
-22,3202445;-49,0050243;13/11/2024;17;1;0;0;0;0;0;0;0;0;0
-22,3177276;-49,1499441;14/01/2023;17;0;0;1;0;0;0;0;0;0;0
-22,32339155;-49,05783935;13/11/2023;20;1;0;0;0;0;0;0;0;0;0
-22,30349307;-49,06674859;23/03/2022;7;1;0;0;0;0;0;0;0;0;0
-22,34212003;-49,08215493;14/12/2023;4;0;1;0;0;0;0;0;0;0;0
-22,34690332;-49,08871229;10/12/2022;1;0;0;0;0;0;0;0;0;0;0
-22,28977101;-49,05344143;29/01/2023;9;0;0;0;0;0;0;0;0;0;0
-22,3071002;-49,1093597;12/10/2024;9;0;0;0;0;0;0;0;0;0;0
-22,3108747;-49,0856386;08/03/2022;17;1;0;0;0;0;0;0;0;0;0
-22,28262103;-49,03001506;29/04/2023;13;0;0;0;0;0;0;0;0;0;0
-22,38162538;-49,02380984;25/07/2022;18;0;0;0;0;0;0;0;0;0;0
-22,3312342;-49,14995185;18/05/2022;9;0;0;0;0;0;0;0;0;0;0
-22,33898934;-49,0883298;07/12/2022;3;0;0;0;0;0;0;0;0;0;0
-22,33396146;-49,07464235;25/01/2022;16;0;0;0;0;0;0;0;0;0;0
-22,33940892;-49,05025694;31/10/2022;21;0;0;0;0;0;0;0;0;0;0
-22,3233;-49,0921;18/02/2022;11;0;1;0;0;0;0;0;0;0;0
-22,33433905;-49,02459877;29/07/2023;21;0;0;0;0;0;0;0;0;0;0
-22,331774;-49,06836;04/06/2023;2;1;0;0;0;0;1;0;0;0;1
-22,30675278;-49,06659506;18/09/2023;7;0;0;0;0;0;0;0;0;0;0
-22,33765036;-49,05905603;26/11/2024;17;1;0;0;0;0;0;0;0;0;1
-22,32988473;-48,9970674;10/04/2023;4;0;0;0;0;0;0;0;0;0;0
-22,32731456;-49,0560049;30/12/2023;9;1;1;0;0;0;0;0;0;0;1
-22,33246557;-49,05882967;28/10/2024;11;0;0;0;0;0;0;0;0;0;0
-22,38916755;-49,0230428;30/09/2022;1;0;0;1;0;0;0;0;0;0;0
-22,31935709;-49,07635168;28/05/2023;2;0;0;0;0;0;0;0;0;0;0
-22,35034135;-49,04486816;22/02/2022;18;1;0;1;0;0;0;0;0;0;0
-22,33158676;-49,0812231;26/04/2024;19;1;0;0;0;0;0;0;0;0;3
-22,321926;-49,0492596;18/11/2024;14;1;0;0;0;0;1;0;0;0;1
-22,32526875;-49,00823177;16/01/2022;1;1;0;1;0;0;0;0;0;0;1
-22,31890268;-49,05574504;24/02/2022;19;1;0;0;1;0;0;1;0;0;0
-22,3258962;-49,07970414;17/02/2022;1;0;0;0;0;0;0;0;0;0;0
-22,34269263;-49,05596776;06/09/2023;12;0;0;0;0;0;0;0;0;0;0
-22,2333616;-49,1513674;16/02/2022;15;0;0;1;0;0;0;0;0;0;0
-22,31394158;-49,07251015;05/03/2022;12;1;0;0;0;0;1;0;0;0;1
-22,34525295;-49,06941199;23/04/2023;7;1;0;0;0;0;0;0;0;0;0
-22,318265;-49,0115017;13/03/2022;10;1;0;0;0;0;0;0;0;0;1
-22,32604409;-49,02526631;10/01/2024;20;1;0;0;0;0;1;0;0;1;0
-22,32791196;-49,08121778;27/11/2022;18;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;11/07/2024;18;0;0;0;0;0;0;0;0;0;0
-22,32342715;-49,05809645;25/05/2023;16;1;0;0;0;0;0;0;0;0;0
-22,3198724;-49,0308157;26/10/2024;8;1;0;0;0;0;0;0;0;0;1
-22,37041485;-49,05606409;07/11/2023;20;0;0;0;0;0;0;0;0;0;0
-22,33064493;-49,07619882;22/12/2023;16;1;0;0;0;0;0;0;0;0;2
-22,35790315;-49,04216552;28/06/2023;13;0;0;1;0;0;0;0;0;0;0
-22,32841294;-49,08721153;29/12/2024;0;0;1;0;0;0;0;0;0;0;0
-22,31816437;-49,11410857;25/05/2024;19;1;0;0;0;0;1;0;0;0;0
-22,32002547;-49,06856044;30/04/2022;7;1;0;0;0;0;0;0;0;0;0
-22,28864093;-49,02797741;16/02/2025;9;0;0;0;0;0;0;0;0;0;0
-22,33669984;-49,05306113;27/03/2022;4;1;0;0;0;0;0;0;0;0;0
-22,29119452;-49,07116016;27/01/2023;4;0;0;1;0;0;0;0;0;0;0
-22,33937457;-48,99008399;15/11/2022;1;0;0;0;0;0;0;0;0;0;0
-22,3344337;-49,0553696;06/12/2024;20;1;0;0;0;0;1;0;0;0;1
-22,29055203;-49,08493545;12/03/2024;1;0;0;0;0;0;0;0;0;0;0
-22,29588898;-49,07629947;07/04/2022;16;1;0;0;0;0;0;0;0;0;0
-22,3320782;-49,08618617;14/08/2022;0;1;0;0;0;0;0;0;0;0;0
-22,3202188;-49,0247853;23/06/2022;17;0;1;0;0;0;0;0;0;0;0
-22,31238717;-49,02873495;31/07/2024;11;0;0;0;0;0;0;0;0;0;0
-22,33678165;-49,1014848;02/04/2023;7;0;0;0;0;0;0;0;0;0;0
-22,21727161;-49,20515301;15/12/2022;12;0;0;0;0;0;0;0;0;0;0
-22,3195844;-49,0655724;15/12/2024;12;1;0;0;0;0;1;0;0;0;1
-22,32940235;-48,99222363;26/01/2022;22;1;0;0;0;0;0;0;0;0;0
-22,28975237;-49,05347657;08/01/2025;19;1;0;0;0;0;1;0;0;0;1
-22,31985412;-49,07606961;22/09/2023;12;1;0;0;0;0;1;0;0;0;1
-22,32081509;-49,04183684;06/11/2024;23;0;0;0;0;0;0;0;0;0;0
-22,3113476;-49,0900781;09/03/2024;10;1;0;0;0;0;0;0;0;0;3
-22,29414116;-49,07233743;10/09/2024;5;1;0;1;0;0;1;0;0;0;0
-22,30976498;-49,08455818;26/05/2023;8;1;0;0;0;0;0;0;0;0;3
-22,3041203;-49,0873269;11/11/2023;12;1;0;0;0;0;0;0;0;0;0
-22,2767159;-49,05652242;06/02/2022;3;0;0;0;0;0;0;0;0;0;0
-22,33238197;-49,05632495;18/07/2023;16;1;0;0;0;0;0;0;0;0;0
-22,33689312;-49,06683839;04/08/2024;18;0;0;0;0;0;0;0;0;0;0
-22,33436662;-49,02873892;10/11/2022;1;0;1;0;0;0;0;0;0;0;0
-22,31196193;-49,07002824;31/03/2024;22;1;0;0;0;0;1;0;0;0;1
-22,15318546;-49,1331;30/03/2024;8;0;0;0;0;0;0;0;0;0;0
-22,31631551;-49,07519719;10/08/2024;16;0;0;0;0;0;0;0;0;0;0
-22,25548411;-49,11364101;06/06/2023;14;0;1;1;0;0;0;0;0;0;0
-22,31361493;-49,03347256;26/09/2022;5;0;0;0;0;0;0;0;0;0;0
-22,30784571;-49,07953646;11/10/2022;11;0;0;0;0;0;0;0;0;0;0
-22,33180868;-49,07793576;28/09/2024;21;0;1;0;0;0;0;0;0;0;0
-22,32402339;-49,06851913;05/03/2023;20;0;0;0;0;0;0;0;0;0;0
-22,31286024;-49,02654382;30/10/2023;23;1;0;0;0;0;0;0;0;0;0
-22,345652;-49,045612;24/02/2024;22;0;0;0;0;0;0;0;0;0;0
-22,29248123;-49,04836069;21/05/2022;16;0;1;0;0;0;0;0;0;0;0
-22,31783186;-49,06908195;20/02/2023;5;1;0;0;0;0;1;0;0;0;0
-22,22879353;-49,07213646;06/12/2022;23;0;0;0;0;0;0;0;0;0;0
-22,33059337;-49,07596508;30/01/2022;3;1;0;0;0;0;0;0;0;0;0
-22,3742798;-49,0488831;16/06/2024;21;0;0;0;0;0;0;0;0;0;0
-22,22149633;-49,16512176;18/05/2022;2;0;1;1;0;0;0;0;0;0;0
-22,1165512;-49,10760828;08/09/2023;2;0;1;0;0;0;0;0;0;0;0
-22,33214481;-49,08622383;16/11/2022;4;0;1;0;0;0;0;0;0;0;0
-22,31460198;-49,05514331;21/07/2022;8;1;0;1;0;0;1;0;0;0;1
-22,33798754;-49,06539466;30/10/2022;22;0;0;0;0;0;0;0;0;0;0
-22,32571601;-49,06358416;02/05/2022;18;1;0;0;0;0;0;0;0;0;0
-22,32587895;-49,07970952;23/12/2023;0;0;0;0;0;0;0;0;0;0;0
-22,31289416;-49,07890923;29/04/2023;3;0;0;0;0;0;0;0;0;0;0
-22,23776629;-49,22138756;19/02/2024;16;0;0;0;0;0;0;0;0;0;0
-22,32462927;-49,0453647;08/06/2024;21;1;0;0;0;0;0;0;0;0;0
-22,27670166;-49,07445349;04/05/2023;23;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;11/10/2023;6;0;0;0;0;0;0;0;0;0;0
-22,24950272;-49,13698498;01/03/2022;12;0;0;0;0;0;0;0;0;0;0
-22,3308;-49,0814;03/11/2022;18;1;0;0;0;0;0;1;0;0;0
-22,34268006;-49,09379756;13/04/2022;21;0;0;0;0;0;0;0;0;0;0
-22,22398501;-49,15173321;02/07/2024;15;0;0;0;0;0;0;0;0;0;0
-22,33622816;-49,06835;25/03/2024;16;1;0;0;0;0;0;0;0;0;0
